resume_id,name,email,phone,age,education,university,graduation_year,total_experience,job_history,skills,certifications,projects,last_job_title,last_company,summary,location,languages,is_relevant
f352ead9-10f2-4841-bcae-9887645324f2,Alexander Marquez,hpage@example.org,001-533-418-5754x4107,50,Bachelor's Degree,State University,2024,22,"[{'title': 'Security Specialist', 'duration': 1, 'company': 'Moore, Cruz and Michael'}, {'title': 'Backend Developer', 'duration': 17, 'company': 'Pollard, Smith and Alvarado'}, {'title': 'Project Manager', 'duration': 3, 'company': 'Nelson LLC'}, {'title': 'CTO', 'duration': 1, 'company': 'Cook PLC'}]","Python, Java, JavaScript, SQL, NoSQL, AWS, Azure, Kubernetes, React, Angular, Machine Learning, Data Analysis, PyTorch, Spark, Hadoop, Communication, Teamwork, Problem Solving, Time Management, Creativity",No,10,Security Specialist,"Moore, Cruz and Michael","Cause camera blue across two easy. Picture prepare tough while look team way.
Even argue training fear certainly training. Lose visit anyone behavior before story. Attorney why affect.
Network leader wide who room community all. Author marriage if bar color.",West Timothy,"English, Chinese",1
f31fb8d0-5bb2-4783-a344-000e032e5b0b,William Hernandez,amueller@example.com,(539)207-7111x877,46,Bachelor's Degree,Global University,2001,22,"[{'title': 'Security Specialist', 'duration': 20, 'company': 'Higgins-Tran'}, {'title': 'BI Developer', 'duration': 2, 'company': 'Robertson-Harris'}]","Python, Java, JavaScript, C++, SQL, NoSQL, Azure, Kubernetes, React, Angular, Machine Learning, PyTorch, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",Yes,3,Security Specialist,Higgins-Tran,"Can suddenly can able kid remember. Blue decision man deep half. Arrive include determine you.
Create north realize whatever present. Money point each attention.
Trial and million final study pretty cup. Possible side effect describe up. Whatever name area ok election word real learn.",Port Marcus,"English, Spanish",1
089600fe-c840-4d49-a73e-ea7c4834c272,Kevin Bradley,sanchezaudrey@example.com,251-356-5144x529,27,Master's Degree,Mountain State College,2003,3,"[{'title': 'QA Engineer', 'duration': 3, 'company': 'Page Ltd'}]","Python, Java, JavaScript, SQL, NoSQL, Azure, Kubernetes, React, Angular, Machine Learning, Data Analysis, TensorFlow, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",Yes,5,QA Engineer,Page Ltd,"Choose never third street relate. Make individual behavior hour form now despite cut.
Quickly nation family local we recently. Somebody around its team pick.
Hotel every such mention color entire raise list. Bit have process range go.",East Jasonport,"English, French",1
7762f24c-91c7-4dcd-845d-cb99118415a5,Melanie Medina,mary30@example.org,(351)642-3911,20,Bachelor's Degree,Tech Institute,2015,0,[],"Python, Java, JavaScript, C++, AWS, React, Angular, Machine Learning, Data Analysis, TensorFlow, Communication, Teamwork, Problem Solving, Time Management",No,5,N/A,N/A,"Hundred laugh democratic person wife cold. Factor early field draw usually speech rock. Power although four dog.
Try send themselves send. Inside probably after size response prepare. Fast fall about debate worry blood.",South Richard,"English, Spanish",0
e76e4bd2-22a6-47e8-abad-2be2c26daff0,Dennis Coleman,hurleymolly@example.net,232-742-9344x330,51,PhD,Global University,2001,27,"[{'title': 'Security Specialist', 'duration': 14, 'company': 'Barnett-Jenkins'}, {'title': 'Security Specialist', 'duration': 13, 'company': 'Jackson, Johnson and Dillon'}]","Java, JavaScript, C++, SQL, Azure, Docker, Kubernetes, Angular, Data Analysis, TensorFlow, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",Yes,2,Security Specialist,Barnett-Jenkins,"Listen occur customer attorney read. Develop stand heavy painting.
Affect allow choose better senior remember much. Certain all report. Bad treat place cell chance adult.
Issue nature place record sign small difference huge.",Morrismouth,"English, Spanish",0
1ba8020b-1622-4209-907c-e205795c8c76,Ashley Woods DVM,michaelkennedy@example.com,001-255-456-6871,60,Bachelor's Degree,Metropolitan University,1998,37,"[{'title': 'CTO', 'duration': 18, 'company': 'Finley-Jennings'}, {'title': 'Backend Developer', 'duration': 3, 'company': 'Maxwell, Hayes and Fischer'}, {'title': 'QA Engineer', 'duration': 11, 'company': 'Perry, Wright and Reed'}, {'title': 'Security Specialist', 'duration': 5, 'company': 'Gates, Long and Dunn'}]","Python, Java, JavaScript, C++, SQL, NoSQL, Azure, Kubernetes, Machine Learning, TensorFlow, Spark, Hadoop, Communication, Teamwork, Leadership, Problem Solving",No,5,CTO,Finley-Jennings,"Indicate stay thank human. Wait religious pattern fact.
Physical girl say begin fall western dinner. Teach relationship color our hospital region song. Something care majority close.",Bryantborough,"English, Spanish",0
8f0cf5cd-8237-4690-93ea-07d7bb249b05,Arthur Greene,nmata@example.org,001-275-521-6323x961,54,Bachelor's Degree,Liberty College,2000,7,"[{'title': 'CTO', 'duration': 7, 'company': 'Harris-Yang'}]","Python, Java, C++, NoSQL, React, Angular, Machine Learning, Data Analysis, TensorFlow, Spark, Communication, Teamwork, Problem Solving, Time Management, Creativity",Yes,7,CTO,Harris-Yang,"Style financial future. Apply fear into someone imagine building.
Animal which chair teacher most. System forget more because. Anyone cell born rise.
Would once alone then avoid. Data nearly blood article.",Lopezside,English,1
67706d9e-9b93-4ba8-bd7d-01a88da40d63,Victor Meza,tvasquez@example.net,394-393-3188x6374,55,Bachelor's Degree,National University,2002,30,"[{'title': 'ML Engineer', 'duration': 15, 'company': 'Gonzalez, Mcclure and Hughes'}, {'title': 'CTO', 'duration': 1, 'company': 'Harrison, Gaines and Edwards'}, {'title': 'Frontend Developer', 'duration': 6, 'company': 'Romero-Hall'}, {'title': 'BI Developer', 'duration': 7, 'company': 'Smith PLC'}, {'title': 'Data Scientist', 'duration': 1, 'company': 'Wilson LLC'}]","Python, Java, JavaScript, SQL, Docker, Kubernetes, React, Machine Learning, PyTorch, Spark, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",Yes,14,ML Engineer,"Gonzalez, Mcclure and Hughes","Color have huge you. Determine choice picture significant fight suddenly. Success analysis magazine important hear.
Position appear modern. Until perform city the human.
Energy you run sure benefit prepare. Race enough couple take end.",Port Catherine,"English, Chinese",1
52520971-f290-40dd-bef4-4b1786cc4b94,Rebecca Martin,hughestamara@example.org,+1-247-755-4971,27,Bachelor's Degree,Liberty College,1996,4,"[{'title': 'Data Analyst', 'duration': 4, 'company': 'Hunter, Kennedy and Mccoy'}]","Python, Java, JavaScript, C++, SQL, Azure, React, Angular, PyTorch, Communication, Teamwork, Leadership, Problem Solving",No,4,Data Analyst,"Hunter, Kennedy and Mccoy","Often medical appear low cover remain. Blue always newspaper feeling.
Relationship option whom maybe staff bit magazine. Memory prepare fear.
Also get both smile walk. Else consider compare only feeling citizen price.
Support hotel clearly myself message.",Parsonsland,"English, French",1
b8c48090-3d4a-46c4-85b7-47af42b7fe8e,Rachel Turner,janicebrooks@example.org,+1-288-419-4972x458,29,High School,N/A,2005,6,"[{'title': 'QA Engineer', 'duration': 6, 'company': 'Gonzalez, Cook and Taylor'}]","Python, JavaScript, C++, SQL, AWS, Docker, Kubernetes, React, Machine Learning, Data Analysis, TensorFlow, Spark, Leadership, Problem Solving, Creativity",Yes,3,QA Engineer,"Gonzalez, Cook and Taylor","Power save people people outside floor. Across subject simple card must.
Debate turn final author best seem. Term information executive sell ready today customer. Report half piece lawyer.
Power available number enjoy. Meeting listen opportunity early human TV.",South Melissahaven,"English, French",0
3aead129-e668-48b1-80da-b776d6f5f9b3,Mr. Dennis Walker,natalie71@example.org,001-385-825-9747,29,Associate Degree,Mountain State College,2009,6,"[{'title': 'Full Stack Developer', 'duration': 2, 'company': 'Crawford-Lambert'}, {'title': 'Backend Developer', 'duration': 4, 'company': 'Gomez, Martinez and Chase'}]","Python, Java, JavaScript, C++, SQL, NoSQL, Azure, Docker, Kubernetes, React, Angular, Machine Learning, Data Analysis, Spark, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",No,5,Full Stack Developer,Crawford-Lambert,"Leave collection kid different white theory decide. Trade different spend determine big take. Building include federal view away instead black.
Realize environmental never often chance score forward. Rise know term management those. Charge change very thus food job.",South Bruce,"English, Spanish",0
2890c501-6c7e-4d2c-8555-1d2be58f1fad,Thomas Jones,dmelton@example.com,837-594-2917x71882,24,Bachelor's Degree,City College,2022,1,"[{'title': 'Engineering Manager', 'duration': 1, 'company': 'Thomas-Hopkins'}]","Python, JavaScript, C++, SQL, NoSQL, AWS, Kubernetes, React, Angular, Machine Learning, Data Analysis, TensorFlow, PyTorch, Spark, Hadoop, Communication, Teamwork, Problem Solving, Time Management, Creativity",No,6,Engineering Manager,Thomas-Hopkins,"Life opportunity third foreign center situation. Move hand positive positive.
Specific performance style success give democratic. Seek create visit far military believe company.",Alexandermouth,English,0
ae8f5c1b-7f0c-44a8-9a3f-404642c75109,Terry Gray,amber85@example.net,(807)332-4468x27461,34,Bachelor's Degree,Liberty College,2023,9,"[{'title': 'BI Developer', 'duration': 3, 'company': 'Davis-Davis'}, {'title': 'CTO', 'duration': 6, 'company': 'Montoya Group'}]","Python, Java, JavaScript, C++, SQL, NoSQL, AWS, Azure, React, Angular, Machine Learning, Spark, Communication, Teamwork, Leadership, Time Management, Creativity",Yes,7,BI Developer,Davis-Davis,"Lose while behavior best your foot less officer. Child too throughout identify.
Structure as leader serve. Congress drop itself best go number scientist. Couple until suggest machine building because.",New Jacobbury,English,1
7a9a9a8f-5662-46cb-89f6-4c3bcad5e518,Beth Hernandez,gbaker@example.com,(762)401-6058,39,Master's Degree,Global University,1995,16,"[{'title': 'ML Engineer', 'duration': 2, 'company': 'Lucas, Parker and Dougherty'}, {'title': 'Data Scientist', 'duration': 12, 'company': 'Salinas, Diaz and Stevenson'}, {'title': 'BI Developer', 'duration': 2, 'company': 'Bautista, Santiago and Gill'}]","Python, Java, JavaScript, C++, SQL, AWS, Azure, Machine Learning, Data Analysis, TensorFlow, PyTorch, Spark, Hadoop, Communication, Teamwork, Problem Solving, Time Management, Creativity",No,2,ML Engineer,"Lucas, Parker and Dougherty","Design head three pay ever of above. Style natural realize finish investment his shake.
Husband mother themselves. Realize subject establish direction above break.
Popular design pull financial state nation. Trial entire than explain difference. Letter out series check.",East John,English,1
c467b4e3-3fc1-4c1b-8589-dd2e2ae91002,Andrew Arroyo,thompsonjames@example.org,(580)889-7558x003,42,Master's Degree,State University,2011,19,"[{'title': 'Systems Administrator', 'duration': 19, 'company': 'Townsend, George and Lyons'}]","Python, C++, SQL, Azure, Docker, Kubernetes, Angular, Machine Learning, Data Analysis, TensorFlow, Spark, Communication, Teamwork, Leadership, Problem Solving, Creativity",No,0,Systems Administrator,"Townsend, George and Lyons","Well partner road question. Left art follow southern tax officer law.
Southern in without manager matter. Same information affect billion general event floor. Line point conference I participant bed.",Liuberg,English,1
22be1b4d-073b-4f71-b451-83007716844b,Diana Mann,mcmillanadam@example.net,001-291-278-9609x9179,25,Bachelor's Degree,Polytechnic Institute,2016,2,"[{'title': 'QA Engineer', 'duration': 2, 'company': 'Garcia, Smith and Reynolds'}]","Python, Java, JavaScript, C++, SQL, Azure, Docker, React, Angular, Data Analysis, TensorFlow, PyTorch, Communication, Teamwork, Problem Solving, Time Management, Creativity",No,14,QA Engineer,"Garcia, Smith and Reynolds","Herself kind program across police agent travel. Appear production despite white.
History own relate task degree tend friend business. Can wife civil day memory picture.
Charge traditional room plant event interesting. Thank despite meeting continue sometimes. Gun future out miss.",Howardbury,"English, Spanish",0
68c6611f-1535-4a92-ab99-4f7fdc8f06fa,Nicholas Johnson,sherry11@example.org,(750)325-7710,46,Bachelor's Degree,Tech Institute,2017,23,"[{'title': 'Frontend Developer', 'duration': 10, 'company': 'Strong-Adams'}, {'title': 'Backend Developer', 'duration': 8, 'company': 'Bradshaw-Robbins'}, {'title': 'QA Engineer', 'duration': 1, 'company': 'Ware PLC'}, {'title': 'Engineering Manager', 'duration': 4, 'company': 'Mcclain, Johnson and Green'}]","Python, JavaScript, C++, SQL, AWS, Azure, React, Machine Learning, TensorFlow, PyTorch, Spark, Communication, Teamwork, Problem Solving",Yes,6,Frontend Developer,Strong-Adams,"Court reduce home view safe risk bit. Blue tree describe job fight miss recent early. Agreement hard white teach father edge. Number compare save customer.
Book expert the word.
Money popular family work be. Everything item its.
Morning activity hotel common mean happy billion money.",West Christopherside,"English, Chinese",1
2397f886-498b-4f50-82f4-e07dccb0e6ef,Hector Henry,calvin80@example.org,001-478-577-9084,43,High School,N/A,2023,19,"[{'title': 'Frontend Developer', 'duration': 19, 'company': 'Robinson-Glover'}]","Python, Java, JavaScript, SQL, Azure, Docker, Machine Learning, Data Analysis, Spark, Communication, Teamwork, Leadership, Problem Solving",No,12,Frontend Developer,Robinson-Glover,"Summer everything itself now education manager add. Report Mrs chair include move land none fly. Practice prepare control offer product.
Want lose culture board mission late fight. Third leave early toward.",Sweeneyport,"English, French",0
99aba7c0-f097-45ce-adbc-2259473fc1a2,Sean Roberts,beth89@example.com,(774)944-8792,34,Bachelor's Degree,Global University,1999,10,"[{'title': 'Project Manager', 'duration': 1, 'company': 'Hull Group'}, {'title': 'BI Developer', 'duration': 3, 'company': 'Grant Ltd'}, {'title': 'Product Manager', 'duration': 4, 'company': 'Rodriguez, Alvarez and Gray'}, {'title': 'Product Manager', 'duration': 2, 'company': 'Taylor-Hawkins'}]","Python, Java, JavaScript, SQL, AWS, Azure, Docker, Kubernetes, Angular, Machine Learning, Data Analysis, PyTorch, Spark, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",Yes,15,Project Manager,Hull Group,"Rise perform interesting answer middle. Between analysis to ever most current conference consumer.
Speech total air. Left indeed image.
Know lose myself. Another compare policy clear easy ten accept. Republican member agree also report.",South Robertport,English,0
